     217    0.851372  9.9716E-01
     218    0.851378  9.9709E-01
     219    0.851385  9.9703E-01
     220    0.851391  9.9697E-01
     221    0.851397  9.9692E-01
     222    0.851404  9.9687E-01
     223    0.851410  9.9683E-01
     224    0.851416  9.9680E-01
     225    0.851423  9.9677E-01
     226    0.851429  9.9675E-01
     227    0.851435  9.9673E-01
     228    0.851442  9.9672E-01
     229    0.851448  9.9672E-01
     230    0.851454  9.9672E-01
     231    0.851461  9.9673E-01
     232    0.851467  9.9675E-01
     233    0.851474  9.9677E-01
     234    0.851480  9.9680E-01
     235    0.851486  9.9684E-01
     236    0.851493  9.9688E-01
     237    0.851499  9.9693E-01
     238    0.851505  9.9698E-01
     239    0.851512  9.9704E-01
     240    0.851518  9.9710E-01
     241    0.851524  9.9716E-01
     242    0.851531  9.9723E-01
     243    0.851537  9.9730E-01
     244    0.851543  9.9738E-01
     245    0.851550  9.9746E-01
     246    0.851556  9.9754E-01
     247    0.851562  9.9762E-01
     248    0.851569  9.9770E-01
     249    0.851575  9.9778E-01
     250    0.851581  9.9787E-01
     251    0.851588  9.9795E-01
     252    0.851594  9.9804E-01
     253    0.851601  9.9812E-01
     254    0.851607  9.9820E-01
     255    0.851613  9.9828E-01
     256    0.851620  9.9836E-01
     257    0.851626  9.9843E-01
     258    0.851632  9.9851E-01
     259    0.851639  9.9858E-01
     260    0.851645  9.9865E-01
     261    0.851651  9.9871E-01
     262    0.851658  9.9878E-01
     263    0.851664  9.9884E-01
     264    0.851670  9.9890E-01
     265    0.851677  9.9895E-01
     266    0.851683  9.9900E-01
     267    0.851689  9.9905E-01
     268    0.851696  9.9910E-01
     269    0.851702  9.9914E-01
     270    0.851709  9.9918E-01
     271    0.851715  9.9922E-01
     272    0.851721  9.9925E-01
     273    0.851728  9.9929E-01
     274    0.851734  9.9932E-01
     275    0.851740  9.9934E-01
     276    0.851747  9.9937E-01
     277    0.851753  9.9939E-01
     278    0.851759  9.9941E-01
     279    0.851766  9.9943E-01
     280    0.851772  9.9944E-01
     281    0.851778  9.9946E-01
     282    0.851785  9.9947E-01
     283    0.851791  9.9949E-01
     284    0.851797  9.9950E-01
     285    0.851804  9.9951E-01
     286    0.851810  9.9951E-01
     287    0.851816  9.9952E-01
     288    0.851823  9.9953E-01
     289    0.851829  9.9953E-01
     290    0.851836  9.9954E-01
     291    0.851842  9.9954E-01
     292    0.851848  9.9954E-01
     293    0.851855  9.9954E-01
     294    0.851861  9.9955E-01
     295    0.851867  9.9955E-01
     296    0.851874  9.9954E-01
     297    0.851880  9.9954E-01
     298    0.851886  9.9954E-01
     299    0.851893  9.9954E-01
     300    0.851899  9.9953E-01
     301    0.851905  9.9953E-01
     302    0.851912  9.9952E-01
     303    0.851918  9.9951E-01
     304    0.851924  9.9950E-01
     305    0.851931  9.9949E-01
     306    0.851937  9.9948E-01
     307    0.851944  9.9947E-01
     308    0.851950  9.9945E-01
     309    0.851956  9.9943E-01
     310    0.851963  9.9942E-01
     311    0.851969  9.9940E-01
     312    0.851975  9.9938E-01
     313    0.851982  9.9935E-01
     314    0.851988  9.9933E-01
     315    0.851994  9.9930E-01
     316    0.852001  9.9927E-01
     317    0.852007  9.9925E-01
     318    0.852013  9.9921E-01
     319    0.852020  9.9918E-01
     320    0.852026  9.9915E-01
     321    0.852032  9.9912E-01
     322    0.852039  9.9908E-01
     323    0.852045  9.9904E-01
     324    0.852051  9.9901E-01
     325    0.852058  9.9897E-01
     326    0.852064  9.9893E-01
     327    0.852071  9.9889E-01
     328    0.852077  9.9886E-01
     329    0.852083  9.9882E-01
     330    0.852090  9.9878E-01
     331    0.852096  9.9874E-01
     332    0.852102  9.9871E-01
     333    0.852109  9.9867E-01
     334    0.852115  9.9864E-01
     335    0.852121  9.9861E-01
     336    0.852128  9.9858E-01
     337    0.852134  9.9855E-01
     338    0.852140  9.9852E-01
     339    0.852147  9.9850E-01
     340    0.852153  9.9848E-01
     341    0.852159  9.9846E-01
     342    0.852166  9.9845E-01
     343    0.852172  9.9843E-01
     344    0.852179  9.9842E-01
     345    0.852185  9.9841E-01
     346    0.852191  9.9841E-01
     347    0.852198  9.9841E-01
     348    0.852204  9.9841E-01
     349    0.852210  9.9842E-01
     350    0.852217  9.9842E-01
     351    0.852223  9.9843E-01
     352    0.852229  9.9845E-01
     353    0.852236  9.9846E-01
     354    0.852242  9.9848E-01
     355    0.852248  9.9850E-01
     356    0.852255  9.9853E-01
     357    0.852261  9.9855E-01
     358    0.852267  9.9858E-01
     359    0.852274  9.9861E-01
     360    0.852280  9.9864E-01
     361    0.852286  9.9867E-01
     362    0.852293  9.9871E-01
     363    0.852299  9.9874E-01
     364    0.852306  9.9877E-01
     365    0.852312  9.9881E-01
     366    0.852318  9.9884E-01
     367    0.852325  9.9888E-01
     368    0.852331  9.9891E-01
     369    0.852337  9.9895E-01
     370    0.852344  9.9898E-01
     371    0.852350  9.9902E-01
     372    0.852356  9.9905E-01
     373    0.852363  9.9908E-01
     374    0.852369  9.9911E-01
     375    0.852375  9.9914E-01
     376    0.852382  9.9917E-01
     377    0.852388  9.9920E-01
     378    0.852394  9.9922E-01
     379    0.852401  9.9925E-01
     380    0.852407  9.9927E-01
     381    0.852414  9.9929E-01
     382    0.852420  9.9931E-01
     383    0.852426  9.9933E-01
     384    0.852433  9.9935E-01
     385    0.852439  9.9937E-01
     386    0.852445  9.9938E-01
     387    0.852452  9.9940E-01
     388    0.852458  9.9941E-01
     389    0.852464  9.9942E-01
     390    0.852471  9.9943E-01
     391    0.852477  9.9945E-01
     392    0.852483  9.9946E-01
     393    0.852490  9.9946E-01
     394    0.852496  9.9947E-01
     395    0.852502  9.9948E-01
     396    0.852509  9.9949E-01
     397    0.852515  9.9950E-01
     398    0.852521  9.9950E-01
     399    0.852528  9.9951E-01
     400    0.852534  9.9952E-01
     401    0.852541  9.9952E-01
     402    0.852547  9.9953E-01
     403    0.852553  9.9954E-01
     404    0.852560  9.9954E-01
     405    0.852566  9.9955E-01
     406    0.852572  9.9956E-01
     407    0.852579  9.9956E-01
     408    0.852585  9.9957E-01
     409    0.852591  9.9957E-01
     410    0.852598  9.9958E-01
     411    0.852604  9.9958E-01
     412    0.852610  9.9959E-01
     413    0.852617  9.9959E-01
     414    0.852623  9.9959E-01
     415    0.852629  9.9960E-01
     416    0.852636  9.9960E-01
     417    0.852642  9.9960E-01
     418    0.852649  9.9961E-01
     419    0.852655  9.9961E-01
     420    0.852661  9.9961E-01
     421    0.852668  9.9961E-01
     422    0.852674  9.9961E-01
     423    0.852680  9.9961E-01
     424    0.852687  9.9961E-01
     425    0.852693  9.9961E-01
     426    0.852699  9.9961E-01
     427    0.852706  9.9960E-01
     428    0.852712  9.9960E-01
     429    0.852718  9.9960E-01
     430    0.852725  9.9959E-01
     431    0.852731  9.9959E-01
     432    0.852737  9.9958E-01
     433    0.852744  9.9958E-01
     434    0.852750  9.9957E-01
     435    0.852756  9.9957E-01
     436    0.852763  9.9956E-01
     437    0.852769  9.9956E-01
     438    0.852776  9.9955E-01
     439    0.852782  9.9955E-01
     440    0.852788  9.9954E-01
     441    0.852795  9.9954E-01
     442    0.852801  9.9953E-01
     443    0.852807  9.9953E-01
     444    0.852814  9.9952E-01
     445    0.852820  9.9952E-01
     446    0.852826  9.9951E-01
     447    0.852833  9.9951E-01
     448    0.852839  9.9951E-01
     449    0.852845  9.9951E-01
     450    0.852852  9.9951E-01
     451    0.852858  9.9951E-01
     452    0.852864  9.9951E-01
     453    0.852871  9.9951E-01
     454    0.852877  9.9951E-01
     455    0.852884  9.9951E-01
     456    0.852890  9.9951E-01
     457    0.852896  9.9952E-01
     458    0.852903  9.9952E-01
     459    0.852909  9.9953E-01
     460    0.852915  9.9953E-01
     461    0.852922  9.9954E-01
     462    0.852928  9.9955E-01
     463    0.852934  9.9955E-01
     464    0.852941  9.9956E-01
     465    0.852947  9.9957E-01
     466    0.852953  9.9958E-01
     467    0.852960  9.9958E-01
     468    0.852966  9.9959E-01
     469    0.852972  9.9960E-01
     470    0.852979  9.9961E-01
     471    0.852985  9.9962E-01
     472    0.852991  9.9963E-01
     473    0.852998  9.9963E-01
     474    0.853004  9.9964E-01
     475    0.853011  9.9965E-01
     476    0.853017  9.9965E-01
     477    0.853023  9.9966E-01
     478    0.853030  9.9967E-01
     479    0.853036  9.9967E-01
     480    0.853042  9.9968E-01
     481    0.853049  9.9968E-01
     482    0.853055  9.9968E-01
     483    0.853061  9.9969E-01
     484    0.853068  9.9969E-01
     485    0.853074  9.9969E-01
     486    0.853080  9.9969E-01
     487    0.853087  9.9969E-01
     488    0.853093  9.9969E-01
     489    0.853099  9.9969E-01
     490    0.853106  9.9969E-01
     491    0.853112  9.9969E-01
     492    0.853119  9.9969E-01
     493    0.853125  9.9969E-01
     494    0.853131  9.9969E-01
     495    0.853138  9.9968E-01
     496    0.853144  9.9968E-01
     497    0.853150  9.9968E-01
     498    0.853157  9.9968E-01
     499    0.853163  9.9968E-01
     500    0.853169  9.9967E-01
     501    0.853176  9.9967E-01
     502    0.853182  9.9967E-01
     503    0.853188  9.9967E-01
     504    0.853195  9.9967E-01
     505    0.853201  9.9967E-01
     506    0.853207  9.9967E-01
     507    0.853214  9.9967E-01
     508    0.853220  9.9967E-01
     509    0.853226  9.9967E-01
     510    0.853233  9.9967E-01
     511    0.853239  9.9967E-01
     512    0.853246  9.9968E-01
     513    0.853252  9.9968E-01
     514    0.853258  9.9968E-01
     515    0.853265  9.9969E-01
     516    0.853271  9.9969E-01
     517    0.853277  9.9970E-01
     518    0.853284  9.9970E-01
     519    0.853290  9.9971E-01
     520    0.853296  9.9971E-01
     521    0.853303  9.9972E-01
     522    0.853309  9.9972E-01
     523    0.853315  9.9973E-01
     524    0.853322  9.9974E-01
     525    0.853328  9.9974E-01
     526    0.853334  9.9975E-01
     527    0.853341  9.9976E-01
     528    0.853347  9.9976E-01
     529    0.853354  9.9977E-01
     530    0.853360  9.9977E-01
     531    0.853366  9.9978E-01
     532    0.853373  9.9978E-01
     533    0.853379  9.9979E-01
     534    0.853385  9.9979E-01
     535    0.853392  9.9980E-01
     536    0.853398  9.9980E-01
     537    0.853404  9.9980E-01
     538    0.853411  9.9980E-01
     539    0.853417  9.9980E-01
     540    0.853423  9.9980E-01
     541    0.853430  9.9980E-01
     542    0.853436  9.9980E-01
     543    0.853442  9.9980E-01
     544    0.853449  9.9979E-01
     545    0.853455  9.9979E-01
     546    0.853461  9.9978E-01
     547    0.853468  9.9978E-01
     548    0.853474  9.9977E-01
     549    0.853481  9.9976E-01
     550    0.853487  9.9975E-01
     551    0.853493  9.9974E-01
     552    0.853500  9.9973E-01
     553    0.853506  9.9972E-01
     554    0.853512  9.9970E-01
     555    0.853519  9.9969E-01
     556    0.853525  9.9967E-01
     557    0.853531  9.9966E-01
     558    0.853538  9.9964E-01
     559    0.853544  9.9962E-01
     560    0.853550  9.9960E-01
     561    0.853557  9.9959E-01
     562    0.853563  9.9957E-01
     563    0.853569  9.9955E-01
     564    0.853576  9.9953E-01
     565    0.853582  9.9950E-01
     566    0.853589  9.9948E-01
     567    0.853595  9.9946E-01
     568    0.853601  9.9944E-01
     569    0.853608  9.9942E-01
     570    0.853614  9.9940E-01
     571    0.853620  9.9938E-01
     572    0.853627  9.9936E-01
     573    0.853633  9.9933E-01
     574    0.853639  9.9931E-01
     575    0.853646  9.9929E-01
     576    0.853652  9.9928E-01
     577    0.853658  9.9926E-01
     578    0.853665  9.9924E-01
     579    0.853671  9.9922E-01
     580    0.853677  9.9921E-01
     581    0.853684  9.9919E-01
     582    0.853690  9.9918E-01
     583    0.853696  9.9916E-01
     584    0.853703  9.9915E-01
     585    0.853709  9.9914E-01
     586    0.853716  9.9913E-01
     587    0.853722  9.9912E-01
     588    0.853728  9.9912E-01
     589    0.853735  9.9911E-01
     590    0.853741  9.9911E-01
     591    0.853747  9.9910E-01
     592    0.853754  9.9910E-01
     593    0.853760  9.9910E-01
     594    0.853766  9.9910E-01
     595    0.853773  9.9910E-01
     596    0.853779  9.9910E-01
     597    0.853785  9.9911E-01
     598    0.853792  9.9911E-01
     599    0.853798  9.9912E-01
     600    0.853804  9.9913E-01
     601    0.853811  9.9913E-01
     602    0.853817  9.9914E-01
     603    0.853824  9.9915E-01
     604    0.853830  9.9916E-01
     605    0.853836  9.9917E-01
     606    0.853843  9.9919E-01
     607    0.853849  9.9920E-01
     608    0.853855  9.9921E-01
     609    0.853862  9.9923E-01
     610    0.853868  9.9924E-01
     611    0.853874  9.9925E-01
     612    0.853881  9.9927E-01
     613    0.853887  9.9928E-01
     614    0.853893  9.9930E-01
     615    0.853900  9.9931E-01
     616    0.853906  9.9933E-01
     617    0.853912  9.9934E-01
     618    0.853919  9.9936E-01
     619    0.853925  9.9937E-01
     620    0.853931  9.9938E-01
     621    0.853938  9.9940E-01
     622    0.853944  9.9941E-01
     623    0.853951  9.9942E-01
     624    0.853957  9.9943E-01
     625    0.853963  9.9944E-01
     626    0.853970  9.9944E-01
     627    0.853976  9.9945E-01
     628    0.853982  9.9946E-01
     629    0.853989  9.9946E-01
     630    0.853995  9.9946E-01
     631    0.854001  9.9946E-01
     632    0.854008  9.9946E-01
     633    0.854014  9.9946E-01
     634    0.854020  9.9946E-01
     635    0.854027  9.9945E-01
     636    0.854033  9.9944E-01
     637    0.854039  9.9943E-01
     638    0.854046  9.9942E-01
     639    0.854052  9.9941E-01
     640    0.854059  9.9939E-01
     641    0.854065  9.9937E-01
     642    0.854071  9.9936E-01
     643    0.854078  9.9933E-01
     644    0.854084  9.9931E-01
     645    0.854090  9.9929E-01
     646    0.854097  9.9926E-01
     647    0.854103  9.9923E-01
     648    0.854109  9.9920E-01
     649    0.854116  9.9917E-01
     650    0.854122  9.9914E-01
     651    0.854128  9.9911E-01
     652    0.854135  9.9907E-01
     653    0.854141  9.9904E-01
     654    0.854147  9.9900E-01
     655    0.854154  9.9896E-01
     656    0.854160  9.9893E-01
     657    0.854166  9.9889E-01
     658    0.854173  9.9885E-01
     659    0.854179  9.9882E-01
     660    0.854186  9.9878E-01
     661    0.854192  9.9875E-01
     662    0.854198  9.9871E-01
     663    0.854205  9.9868E-01
     664    0.854211  9.9865E-01
     665    0.854217  9.9862E-01
     666    0.854224  9.9859E-01
     667    0.854230  9.9856E-01
     668    0.854236  9.9854E-01
     669    0.854243  9.9851E-01
     670    0.854249  9.9849E-01
     671    0.854255  9.9848E-01
     672    0.854262  9.9846E-01
     673    0.854268  9.9845E-01
     674    0.854274  9.9844E-01
     675    0.854281  9.9844E-01
     676    0.854287  9.9843E-01
     677    0.854294  9.9843E-01
     678    0.854300  9.9844E-01
     679    0.854306  9.9844E-01
     680    0.854313  9.9845E-01
     681    0.854319  9.9846E-01
     682    0.854325  9.9848E-01
     683    0.854332  9.9850E-01
     684    0.854338  9.9852E-01
     685    0.854344  9.9854E-01
     686    0.854351  9.9857E-01
     687    0.854357  9.9860E-01
     688    0.854363  9.9863E-01
     689    0.854370  9.9866E-01
     690    0.854376  9.9869E-01
     691    0.854382  9.9873E-01
     692    0.854389  9.9877E-01
     693    0.854395  9.9881E-01
     694    0.854401  9.9885E-01
     695    0.854408  9.9889E-01
     696    0.854414  9.9893E-01
     697    0.854421  9.9897E-01
     698    0.854427  9.9901E-01
     699    0.854433  9.9906E-01
     700    0.854440  9.9910E-01
     701    0.854446  9.9914E-01
     702    0.854452  9.9918E-01
     703    0.854459  9.9922E-01
     704    0.854465  9.9926E-01
     705    0.854471  9.9930E-01
     706    0.854478  9.9934E-01
     707    0.854484  9.9938E-01
     708    0.854490  9.9941E-01
     709    0.854497  9.9945E-01
     710    0.854503  9.9948E-01
     711    0.854509  9.9951E-01
     712    0.854516  9.9954E-01
     713    0.854522  9.9957E-01
     714    0.854529  9.9960E-01
     715    0.854535  9.9962E-01
     716    0.854541  9.9965E-01
     717    0.854548  9.9967E-01
     718    0.854554  9.9969E-01
     719    0.854560  9.9971E-01
     720    0.854567  9.9972E-01
     721    0.854573  9.9974E-01
     722    0.854579  9.9975E-01
     723    0.854586  9.9976E-01
     724    0.854592  9.9977E-01
     725    0.854598  9.9978E-01
     726    0.854605  9.9978E-01
     727    0.854611  9.9979E-01
     728    0.854617  9.9979E-01
     729    0.854624  9.9979E-01
     730    0.854630  9.9979E-01
     731    0.854636  9.9979E-01
     732    0.854643  9.9979E-01
     733    0.854649  9.9978E-01
     734    0.854656  9.9978E-01
     735    0.854662  9.9977E-01
     736    0.854668  9.9976E-01
     737    0.854675  9.9976E-01
     738    0.854681  9.9975E-01
     739    0.854687  9.9974E-01
     740    0.854694  9.9973E-01
     741    0.854700  9.9971E-01
     742    0.854706  9.9970E-01
     743    0.854713  9.9969E-01
     744    0.854719  9.9967E-01
     745    0.854725  9.9966E-01
     746    0.854732  9.9965E-01
     747    0.854738  9.9963E-01
     748    0.854744  9.9962E-01
     749    0.854751  9.9960E-01
     750    0.854757  9.9959E-01
     751    0.854764  9.9957E-01
     752    0.854770  9.9956E-01
     753    0.854776  9.9955E-01
     754    0.854783  9.9953E-01
     755    0.854789  9.9952E-01
     756    0.854795  9.9951E-01
     757    0.854802  9.9949E-01
     758    0.854808  9.9948E-01
     759    0.854814  9.9947E-01
     760    0.854821  9.9946E-01
     761    0.854827  9.9946E-01
     762    0.854833  9.9945E-01
     763    0.854840  9.9944E-01
     764    0.854846  9.9944E-01
     765    0.854852  9.9943E-01
     766    0.854859  9.9943E-01
     767    0.854865  9.9943E-01
     768    0.854871  9.9942E-01
     769    0.854878  9.9942E-01
     770    0.854884  9.9943E-01
     771    0.854891  9.9943E-01
     772    0.854897  9.9943E-01
     773    0.854903  9.9944E-01
     774    0.854910  9.9944E-01
     775    0.854916  9.9945E-01
     776    0.854922  9.9946E-01
     777    0.854929  9.9946E-01
     778    0.854935  9.9947E-01
     779    0.854941  9.9948E-01
     780    0.854948  9.9950E-01
     781    0.854954  9.9951E-01
     782    0.854960  9.9952E-01
     783    0.854967  9.9953E-01
     784    0.854973  9.9955E-01
     785    0.854979  9.9956E-01
     786    0.854986  9.9957E-01
     787    0.854992  9.9959E-01
     788    0.854999  9.9960E-01
     789    0.855005  9.9962E-01
     790    0.855011  9.9963E-01
     791    0.855018  9.9965E-01
     792    0.855024  9.9966E-01
     793    0.855030  9.9968E-01
     794    0.855037  9.9969E-01
     795    0.855043  9.9971E-01
     796    0.855049  9.9972E-01
     797    0.855056  9.9973E-01
     798    0.855062  9.9975E-01
     799    0.855068  9.9976E-01
     800    0.855075  9.9977E-01
     801    0.855081  9.9979E-01
     802    0.855087  9.9980E-01
     803    0.855094  9.9981E-01
     804    0.855100  9.9982E-01
     805    0.855106  9.9983E-01
     806    0.855113  9.9984E-01
     807    0.855119  9.9985E-01
     808    0.855126  9.9986E-01
     809    0.855132  9.9987E-01
     810    0.855138  9.9988E-01
     811    0.855145  9.9989E-01
     812    0.855151  9.9990E-01
     813    0.855157  9.9990E-01
     814    0.855164  9.9991E-01
     815    0.855170  9.9991E-01
     816    0.855176  9.9992E-01
     817    0.855183  9.9992E-01
     818    0.855189  9.9993E-01
     819    0.855195  9.9993E-01
     820    0.855202  9.9994E-01
     821    0.855208  9.9994E-01
     822    0.855214  9.9994E-01
     823    0.855221  9.9994E-01
     824    0.855227  9.9995E-01
     825    0.855234  9.9995E-01
     826    0.855240  9.9995E-01
     827    0.855246  9.9995E-01
     828    0.855253  9.9995E-01
     829    0.855259  9.9995E-01
     830    0.855265  9.9995E-01
     831    0.855272  9.9995E-01
     832    0.855278  9.9994E-01
     833    0.855284  9.9994E-01
     834    0.855291  9.9994E-01
     835    0.855297  9.9993E-01
     836    0.855303  9.9993E-01
     837    0.855310  9.9992E-01
     838    0.855316  9.9992E-01
     839    0.855322  9.9991E-01
     840    0.855329  9.9990E-01
     841    0.855335  9.9989E-01
     842    0.855341  9.9988E-01
     843    0.855348  9.9987E-01
     844    0.855354  9.9986E-01
     845    0.855361  9.9985E-01
     846    0.855367  9.9984E-01
     847    0.855373  9.9982E-01
     848    0.855380  9.9981E-01
     849    0.855386  9.9979E-01
     850    0.855392  9.9978E-01
     851    0.855399  9.9976E-01
     852    0.855405  9.9974E-01
     853    0.855411  9.9972E-01
     854    0.855418  9.9970E-01
     855    0.855424  9.9968E-01
     856    0.855430  9.9966E-01
     857    0.855437  9.9964E-01
     858    0.855443  9.9962E-01
     859    0.855449  9.9959E-01
     860    0.855456  9.9957E-01
     861    0.855462  9.9955E-01
     862    0.855469  9.9952E-01
     863    0.855475  9.9950E-01
     864    0.855481  9.9947E-01
     865    0.855488  9.9944E-01
     866    0.855494  9.9942E-01
     867    0.855500  9.9939E-01
     868    0.855507  9.9937E-01
     869    0.855513  9.9934E-01
     870    0.855519  9.9932E-01
     871    0.855526  9.9929E-01
     872    0.855532  9.9927E-01
     873    0.855538  9.9924E-01
     874    0.855545  9.9922E-01
     875    0.855551  9.9920E-01
