sep=,
"Time","cmb b3","cmb r3","cmb z3"
1691307000000,0.000012400283286119006,0.000005152124645892342,0.00001130481586402264
1691308800000,0.000012541359773371121,0.000005215864022662877,0.00001147337110481581
1691310600000,0.000012703418803418808,0.000005308238636363635,0.000011612784090909085
1691312400000,0.000012890056818181833,0.000005388668555240798,0.000011783522727272728
1691314200000,0.00001303238636363636,0.000005449858356940518,0.000011955240793201132
1691316000000,0.000013223796033994356,0.000005600849858356936,0.000012191168091168064
1691317800000,0.000013443626062322943,0.000005721529745042486,0.000012425495750708236
1691319600000,0.00001371107954545453,0.0000058501416430594995,0.000012649008498583595
1691321400000,0.000013919263456090675,0.000005950424929178474,0.000012855113636363657
1691323200000,0.00001413267045454542,0.000006033238636363639,0.000013120227920227911
1691325000000,0.000014822159090909102,0.000006345325779036831,0.000013686118980169984
1691326800000,0.00002259744318181818,0.000009450852272727262,0.000018621367521367516
1691328600000,0.000014284135977337106,0.0000060184135977337126,0.000012834090909090949
1691330400000,0.000014154985754985753,0.0000059651558073654375,0.00001263750000000002
1691332200000,0.000014313881019830026,0.000006069971671388108,0.000012790934844192654
1691334000000,0.000014396033994334292,0.000006164204545454563,0.000012875284090909105
1691335800000,0.000014252407932011331,0.000006116997167138811,0.000012841359773371106
1691337600000,0.000014339204545454582,0.0000061784090909091016,0.000012937215909090918
1691339400000,0.000014461756373937693,0.000006264305949008511,0.000013057507082152954
1691341200000,0.000014573371104815868,0.0000063276353276353375,0.000013163739376770562
1691343000000,0.000014737215909090917,0.000006367422096317292,0.0000132929178470255
1691344800000,0.000014877903682719562,0.0000064628895184135984,0.000013397727272727271
1691346600000,0.000015039376770538211,0.000006539093484419275,0.000013488668555240796
1691348400000,0.00001518238636363639,0.000006618750000000009,0.000013603409090909079
1691350200000,0.000015273579545454566,0.000006711048158640229,0.000013738526912181268
1691352000000,0.00001540310734463274,0.000006797167138810179,0.000013891807909604508
1691353800000,0.000015597167138810167,0.000006874504249291766,0.000014035127478753555
1691355600000,0.000015780397727272694,0.000006988668555240793,0.000014209631728045298
1691357400000,0.000015974928774928788,0.000007079320113314434,0.000014400283286118985
1691359200000,0.00001616182336182338,0.000007152691218130308,0.000014586079545454552
1691361000000,0.000016456250000000007,0.000007289173789173782,0.000014805397727272732
1691362800000,0.00002475255681818182,0.00001057195467422096,0.000019419830028328602
1691364600000,0.000017316147308781884,0.000007757223796034,0.000016462322946175643
1691366400000,0.00001640568181818183,0.00000715312499999999,0.000014756534090909095
1691368200000,0.00001633238636363639,0.000007119318181818167,0.00001478860398860398
1691370000000,0.00001644232954545457,0.000007202840909090906,0.000014884375000000004
1691371800000,0.000016575637393767713,0.000007221937321937313,0.000014975070821529732
1691373600000,0.00001672152974504246,0.000007336827195467427,0.000015092067988668552
1691375400000,0.000016850284090909054,0.000007383238636363636,0.000015198011363636375
1691377200000,0.000017025212464589227,0.000007478470254957504,0.000015344034090909126
1691379000000,0.000017199150141643034,0.0000075541076487252025,0.000015450708215297418
1691380800000,0.00001737337110481583,0.000007628328611898005,0.000015560339943342763
1691382600000,0.000017526988636363646,0.000007677337110481592,0.00001567733711048158
1691384400000,0.00001767847025495752,0.000007732954545454532,0.000015822662889518395
1691386200000,0.000017843342776204043,0.00000786232294617564,0.00001598895184135978
1691388000000,0.00001795726495726493,0.000007904815864022656,0.000016163920454545453
1691389800000,0.000018138700564971768,0.000007975988700564979,0.00001631553672316384
1691391600000,0.000018393767705382458,0.000008101699716713899,0.000016506515580736566
1691393400000,0.00001860482954545453,0.00000819289772727274,0.000016646874999999996
1691395200000,0.00001878124999999993,0.000008297727272727285,0.000016802556818181806
1691397000000,0.000018950852272727235,0.00000835823863636364,0.000016996022727272675
1691398800000,0.000019186571428571377,0.000008490340909090913,0.000017204273504273503
1691400600000,0.00001940679886685564,0.000008586402266288968,0.000017426062322946248
1691402400000,0.000019602840909090922,0.000008664022662889537,0.00001770566572237962
1691404200000,0.000019880113636363658,0.000008750000000000031,0.0000179801136363636
1691406000000,0.000020148148148148125,0.000008880965909090919,0.00001824801136363635
1691407800000,0.00002039431818181816,0.000008984374999999991,0.0000185241477272727
1691409600000,0.000020648725212464546,0.00000911384180790959,0.00001883031161473083
1691411400000,0.000023386647727272733,0.000010256534090909092,0.000020515340909090924
1691413200000,0.000030421022727272727,0.000013311396011396008,0.000025447443181818174
1691415000000,0.000020334844192634534,0.000009010764872521244,0.000017512464589235133
1691416800000,0.000020106250000000048,0.00000895681818181818,0.000017434375000000016
1691418600000,0.000020123646723646726,0.000008986968838526896,0.000017519658119658128
1691420400000,0.000020224147727272707,0.00000905710227272727,0.000017632386363636397
1691422200000,0.000020345170454545467,0.00000914318181818181,0.000017756534090909134
1691424000000,0.00002049573863636361,0.000009200568181818174,0.000017922727272727242
1691425800000,0.000020635410764872523,0.000009276988636363625,0.000018063172804532578
1691427600000,0.000020779202279202193,0.000009365722379603385,0.000018197167138810207
1691429400000,0.00002093352272727272,0.000009426136363636341,0.00001834176136363637
1691431200000,0.000021112429378531002,0.000009484463276836136,0.00001847847025495753
1691433000000,0.00002130596590909098,0.000009588920454545439,0.0000186372159090909
1691434800000,0.000021424362606232333,0.000009651136363636352,0.000018777903682719526
