14587.94881781  -0.01414482
14589.5833193727  -0.004450767
14591.2178209354  -0.02336179
14592.852322498  0.02901278
14594.4868240607  0.2710986
14596.1213256234  0.3139167
14597.7558271861  0.3422602
14599.3903287488  0.4439374
14601.0248303114  2.739424
14602.6593318741  10.69212
14604.2938334368  16.67359
14605.9283349995  15.98238
14607.5628365621  8.605835
14609.1973381248  3.451819
14610.8318396875  1.496017
14612.4663412502  0.8446841
14614.1008428129  0.7597821
14615.7353443755  1.762029
14617.3698459382  1.262944
14619.0043475009  0.5862041
14620.6388490636  0.4284205
14622.2733506262  1.015341
14623.9078521889  0.6126056
14625.5423537516  0.4414227
14627.1768553143  0.4995533
14628.8113568769  0.5184346
14630.4458584396  0.5092725
14632.0803600023  0.5093164
14633.714861565  0.5228988
14635.3493631277  0.6184942
14636.9838646903  0.7465178
14638.618366253  0.690641
14640.2528678157  0.5561373
14641.8873693784  0.4425853
14643.521870941  0.5128375
14645.1563725037  0.6726232
14646.7908740664  0.6640672
14648.4253756291  0.608808
14650.0598771918  0.6167488
14651.6943787544  0.7084453
14653.3288803171  0.8197608
14654.9633818798  0.9409721
14656.5978834425  1.001786
14658.2323850051  0.8805218
14659.8668865678  0.7152852
14661.5013881305  2.426347
14663.1358896932  7.239188
14664.7703912558  10.55559
14666.4048928185  9.072614
14668.0393943812  4.501142
14669.6738959439  1.637444
14671.3083975066  0.8855432
14672.9428990692  0.6270617
14674.5774006319  0.4488967
14676.2119021946  0.440985
14677.8464037573  0.5456862
14679.4809053199  0.746504
14681.1154068826  0.8880088
14682.7499084453  0.8386142
14684.384410008  0.6029243
14686.0189115707  0.4453797
14687.6534131333  0.4180751
14689.287914696  0.4704392
14690.9224162587  0.5927716
14692.5569178214  0.7485785
14694.191419384  3.646495
14695.8259209467  16.71454
14697.4604225094  31.55631
14699.0949240721  34.31216
14700.7294256348  22.3522
14702.3639271974  9.14936
14703.9984287601  3.212671
14705.6329303228  1.145997
14707.2674318855  0.6595653
14708.9019334481  0.5441034
14710.5364350108  0.8321832
14712.1709365735  0.9298111
14713.8054381362  4.307145
14715.4399396988  3.939007
14717.0744412615  0.8003957
14718.7089428242  0.9003905
14720.3434443869  0.6401926
14721.9779459496  0.4663892
14723.6124475122  0.3987793
14725.2469490749  0.3788351
14726.8814506376  0.3863112
14728.5159522003  0.4769128
14730.1504537629  0.5812102
14731.7849553256  0.6557238
14733.4194568883  0.6542916
14735.053958451  0.6496329
14736.6884600137  2.402943
14738.3229615763  6.225435
14739.957463139  8.95005
14741.5919647017  7.637216
14743.2264662644  3.824172
14744.860967827  1.414295
14746.4954693897  0.6454833
14748.1299709524  0.4921032
14749.7644725151  0.4580191
14751.3989740778  0.7962654
14753.0334756404  2.2393
14754.6679772031  3.996744
14756.3024787658  4.272919
14757.9369803285  3.002573
14759.5714818911  1.638502
14761.2059834538  1.095484
14762.8404850165  0.759613
14764.4749865792  0.5636863
14766.1094881418  0.5507885
14767.7439897045  1.051122
14769.3784912672  4.281667
14771.0129928299  9.218309
14772.6474943926  11.03008
14774.2819959552  8.217223
14775.9164975179  2.892189
14777.5509990806  5.420455
14779.1855006433  8.700492
14780.8200022059  8.287328
14782.4545037686  19.1722
14784.0890053313  22.21714
14785.723506894  15.27293
14787.3580084567  5.71458
14788.9925100193  2.156003
14790.627011582  1.816625
14792.2615131447  2.02391
14793.8960147074  1.691405
14795.53051627  3.194976
14797.1650178327  10.60607
14798.7995193954  19.78927
14800.4340209581  21.41441
14802.0685225208  15.54342
14803.7030240834  11.47086
14805.3375256461  11.17377
14806.9720272088  9.345554
14808.6065287715  4.915133
14810.2410303341  2.056926
14811.8755318968  1.13101
14813.5100334595  0.9487299
14815.1445350222  0.7664858
14816.7790365848  0.5895498
14818.4135381475  0.4766179
14820.0480397102  0.4756011
14821.6825412729  0.5306573
14823.3170428356  0.5811479
14824.9515443982  0.7514306
14826.5860459609  1.221947
14828.2205475236  3.029149
14829.8550490863  14.62937
14831.4895506489  37.10843
14833.1240522116  46.98766
14834.7585537743  37.54931
14836.393055337  17.1339
14838.0275568997  3.972115
14839.6620584623  0.9402679
14841.296560025  0.6542602
14842.9310615877  0.6140504
14844.5655631504  0.5544062
14846.200064713  0.5051441
14847.8345662757  0.5462216
14849.4690678384  0.5652578
14851.1035694011  0.5430582
14852.7380709638  0.5057333
14854.3725725264  0.5036542
14856.0070740891  0.666998
14857.6415756518  1.027251
14859.2760772145  1.460385
14860.9105787771  5.068604
14862.5450803398  14.06887
14864.1795819025  19.17269
14865.8140834652  16.24787
14867.4485850278  7.388365
14869.0830865905  2.460323
14870.7175881532  0.9379538
14872.3520897159  0.6576034
14873.9865912786  0.5923166
14875.6210928412  0.6561651
14877.2555944039  0.8008094
14878.8900959666  0.9585041
14880.5245975293  1.155841
14882.1590990919  2.005507
14883.7936006546  11.51038
14885.4281022173  40.39123
14887.06260378  64.5281
14888.6971053427  60.45323
14890.3316069053  30.66263
14891.966108468  8.96367
14893.6006100307  1.821674
14895.2351115934  0.8354259
14896.869613156  0.6795086
14898.5041147187  0.5837904
14900.1386162814  0.6241406
14901.7731178441  0.1206943
14903.4076194068  3.135947
14905.0421209694  13.25202
14906.6766225321  5.685402
14908.3111240948  7.563732
14909.9456256575  7.609991
14911.5801272201  4.590014
14913.2146287828  1.823578
14914.8491303455  0.7951477
14916.4836319082  0.6430694
14918.1181334708  0.6839171
14919.7526350335  0.6785902
14921.3871365962  0.6808119
14923.0216381589  0.663331
14924.6561397216  0.7008298
14926.2906412842  0.8059076
14927.9251428469  3.572324
14929.5596444096  13.83449
14931.1941459723  23.1716
14932.8286475349  22.79803
14934.4631490976  12.27892
14936.0976506603  4.070571
14937.732152223  1.478308
14939.3666537857  1.235028
14941.0011553483  0.7292143
14942.635656911  3.185885
14944.2701584737  14.49314
14945.9046600364  2.294817
14947.539161599  0.2678134
14949.1736631617  0.6021914
14950.8081647244  0.6336892
14952.4426662871  0.714877
14954.0771678497  0.7840837
14955.7116694124  0.8284367
14957.3461709751  0.8275378
14958.9806725378  0.803611
14960.6151741005  0.9038656
14962.2496756631  0.9815606
14963.8841772258  1.104214
14965.5186787885  1.046796
14967.1531803512  0.85315
14968.7876819138  0.7098317
14970.4221834765  0.7036791
14972.0566850392  0.6765152
14973.6911866019  0.672054
14975.3256881646  0.6905976
14976.9601897272  0.6862541
14978.5946912899  0.6356323
14980.2291928526  0.6187692
14981.8636944153  0.6408949
14983.4981959779  0.6755512
14985.1326975406  0.6911128
14986.7671991033  0.7415496
14988.401700666  0.7639866
14990.0362022287  0.8576006
14991.6707037913  0.9658032
14993.305205354  0.956731
14994.9397069167  0.9097678
14996.5742084794  0.7956334
14998.208710042  0.7456307
14999.8432116047  0.7638474
15001.4777131674  0.9014513
15003.1122147301  1.422186
15004.7467162927  2.53182
15006.3812178554  2.919883
15008.0157194181  2.633067
15009.6502209808  1.761917
15011.2847225435  1.131259
15012.9192241061  0.8638772
15014.5537256688  0.8031129
15016.1882272315  0.7806607
15017.8227287942  0.7654997
15019.4572303568  0.7868158
15021.0917319195  0.9915143
15022.7262334822  1.757222
15024.3607350449  2.869957
15025.9952366076  3.345419
15027.6297381702  2.768963
15029.2642397329  1.711282
