Start		Stop		Uncertainty		Example
µm		µm					depth
1.231551e-06	 1.235656e-06	 2.002716e-05 		7.957079e-03
1.235656e-06	 1.239775e-06	 2.000680e-05 		7.970123e-03
1.239775e-06	 1.243908e-06	 2.000080e-05 		7.978970e-03
1.243908e-06	 1.248054e-06	 2.000140e-05 		7.969026e-03
1.248054e-06	 1.252214e-06	 2.000330e-05 		7.957115e-03
1.252214e-06	 1.256388e-06	 2.001141e-05 		7.965069e-03
1.256388e-06	 1.260576e-06	 2.008403e-05 		7.950440e-03
1.260576e-06	 1.264778e-06	 2.057933e-05 		7.941020e-03
1.264778e-06	 1.268994e-06	 2.086176e-05 		7.953642e-03
1.268994e-06	 1.273224e-06	 2.057677e-05 		7.994685e-03
1.273224e-06	 1.277468e-06	 2.031441e-05 		7.959544e-03
1.277468e-06	 1.281726e-06	 2.011610e-05 		7.940883e-03
1.281726e-06	 1.285999e-06	 2.003107e-05 		7.948904e-03
1.285999e-06	 1.290285e-06	 2.006653e-05 		7.972270e-03
1.290285e-06	 1.294586e-06	 2.005689e-05 		7.967753e-03
1.294586e-06	 1.298902e-06	 2.014741e-05 		8.010672e-03
1.298902e-06	 1.303231e-06	 2.032716e-05 		7.952827e-03
1.303231e-06	 1.307575e-06	 2.051827e-05 		7.965048e-03
1.307575e-06	 1.311934e-06	 2.035293e-05 		7.987917e-03
1.311934e-06	 1.316307e-06	 2.103318e-05 		7.948349e-03
1.316307e-06	 1.320695e-06	 2.119198e-05 		7.998994e-03
1.320695e-06	 1.325097e-06	 2.105228e-05 		8.025444e-03
1.325097e-06	 1.329514e-06	 2.184716e-05 		8.077497e-03
1.329514e-06	 1.333946e-06	 2.348808e-05 		8.004078e-03
1.333946e-06	 1.338392e-06	 2.299519e-05 		8.025283e-03
1.338392e-06	 1.342854e-06	 2.249236e-05 		7.995098e-03
1.342854e-06	 1.347330e-06	 2.568825e-05 		8.112689e-03
1.347330e-06	 1.351821e-06	 4.086572e-05 		8.071932e-03
1.351821e-06	 1.356327e-06	 1.000000e+00 		8.160217e-03
1.356327e-06	 1.360848e-06	 1.000000e+00 		8.108748e-03
1.360848e-06	 1.365384e-06	 1.000000e+00 		8.087120e-03
1.365384e-06	 1.369935e-06	 1.000000e+00 		8.174189e-03
1.369935e-06	 1.374502e-06	 1.000000e+00 		8.147335e-03
1.374502e-06	 1.379084e-06	 1.000000e+00 		8.088415e-03
1.379084e-06	 1.383681e-06	 1.000000e+00 		8.081449e-03
1.383681e-06	 1.388293e-06	 1.000000e+00 		8.054653e-03
1.388293e-06	 1.392920e-06	 1.000000e+00 		8.051828e-03
1.392920e-06	 1.397563e-06	 1.000000e+00 		8.076363e-03
1.397563e-06	 1.402222e-06	 1.000000e+00 		8.087698e-03
1.402222e-06	 1.406896e-06	 1.000000e+00 		8.025202e-03
1.406896e-06	 1.411586e-06	 1.000000e+00 		8.076077e-03
1.411586e-06	 1.416291e-06	 1.000000e+00 		8.064392e-03
1.416291e-06	 1.421012e-06	 1.000000e+00 		8.099423e-03
1.421012e-06	 1.425749e-06	 1.000000e+00 		8.154438e-03
1.425749e-06	 1.430501e-06	 1.000000e+00 		8.085293e-03
1.430501e-06	 1.435270e-06	 1.000000e+00 		8.086170e-03
1.435270e-06	 1.440054e-06	 1.000000e+00 		8.148308e-03
1.440054e-06	 1.444854e-06	 1.000000e+00 		8.191389e-03
1.444854e-06	 1.449670e-06	 1.000000e+00 		8.045233e-03
1.449670e-06	 1.454502e-06	 1.000000e+00 		8.079410e-03
1.454502e-06	 1.459351e-06	 1.000000e+00 		8.052115e-03
